date,week,home,home_score,away_score,away,stadium,region,avg_temp,min_temp,max_temp,rainfall,avg_windspeed,avg_relative_humid,nb_crowd
2017-07-23,SUN,NEXEN,7,4,KT,Gocheok,Seoul,27.0,26.1,28.1,133.5,2.1,89.5,4379
2017-07-23,SUN,SAMSUNG,10,6,LG,Daegu,Daegu,27.7,22.5,31.9,0.0,1.3,81.3,7082
2017-07-23,SUN,KIA,1,3,LOTTE,Gwangju,Gwangju,29.1,26.5,32.0,0.0,2.1,89.8,16202
2017-07-23,SUN,NC,8,1,SK,Masan,Busan,26.9,24.4,30.8,0.0,2.5,82.8,7074
2017-07-25,THU,SAMSUNG,3,1,NC,Daegu,Daegu,25.9,24.0,27.9,3.5,2.6,88.4,5061
2017-07-25,THU,KT,5,6,DOOSAN,Suwon,Suwon,29.4,25.3,35.8,0.0,1.4,79.1,5165
2017-07-25,THU,KIA,11,10,SK,Gwangju,Gwangju,29.4,26.9,33.7,1.3,1.6,88.4,9485
2017-07-25,THU,LG,0,6,NEXEN,Jamsil,Seoul,29.4,24.6,35.4,0.0,1.9,64.1,8130
2017-07-26,WED,LOTTE,9,8,HANWHA,Sajik,Busan,26.2,23.0,30.6,0.0,3.1,63.8,12091
2017-07-26,WED,SAMSUNG,5,1,NC,Daegu,Daegu,25.4,21.9,30.1,0.0,3.5,66.3,6219
2017-07-26,WED,KT,3,7,DOOSAN,Suwon,Suwon,28.1,24.3,32.2,0.0,2.9,62.9,5077
2017-07-26,WED,KIA,8,7,SK,Gwangju,Gwangju,28.9,25.8,33.0,0.0,1.7,74.1,10723
2017-07-26,WED,LG,4,3,NEXEN,Jamsil,Seoul,28.7,24.2,32.8,0.0,2.7,55.6,8292
2017-07-27,THU,LOTTE,3,6,HANWHA,Sajik,Busan,25.5,22.0,29.5,0.0,2.8,69.5,11035
2017-07-27,THU,SAMSUNG,0,7,NC,Daegu,Daegu,26.4,19.1,33.9,0.0,2.1,61.3,7294
2017-07-27,THU,KT,3,5,DOOSAN,Suwon,Suwon,27.0,24.4,30.7,0.8,1.6,66.3,5591
2017-07-27,THU,KIA,9,1,SK,Gwangju,Gwangju,28.7,23.5,35.4,0.0,1.4,68.6,13343
2017-07-27,THU,LG,4,3,NEXEN,Jamsil,Seoul,27.1,24.9,29.7,3.5,1.9,62.5,9443
2017-07-28,FRI,DOOSAN,3,3,KIA,Jamsil,Seoul,25.5,24.8,26.9,8.5,1.5,92.1,23112
2017-07-28,FRI,HANWHA,4,3,LG,Daejeon,Daejeon,28.5,25.7,31.9,10.7,1.6,80.8,7003
2017-07-28,FRI,SK,8,7,LOTTE,Munhak,Incheon,25.4,23.9,27.0,8.9,2.0,95.4,10086
2017-07-28,FRI,KT,4,5,NC,Suwon,Suwon,25.3,23.7,27.4,16.5,1.0,99.1,3090
2017-07-28,FRI,NEXEN,2,9,SAMSUNG,Gocheok,Seoul,25.5,24.8,26.9,8.5,1.5,92.1,7638
2017-07-29,SAT,DOOSAN,1,2,KIA,Jamsil,Seoul,27.2,25.0,30.1,0.0,2.3,72.3,25000
2017-07-29,SAT,HANWHA,2,12,LG,Daejeon,Daejeon,27.2,24.8,31.3,2.1,2.7,87.3,11007
2017-07-29,SAT,SK,4,1,LOTTE,Munhak,Incheon,27.1,25.3,30.1,0.0,2.5,78.3,22975
2017-07-29,SAT,KT,4,3,NC,Suwon,Suwon,27.0,24.8,30.7,0.0,2.6,83.5,12082
2017-07-29,SAT,NEXEN,14,1,SAMSUNG,Gocheok,Seoul,27.2,25.0,30.1,0.0,2.3,72.3,13463
2017-07-30,SUN,DOOSAN,6,4,KIA,Jamsil,Seoul,27.9,24.7,32.6,0.0,1.9,64.4,25000
2017-07-30,SUN,HANWHA,3,9,LG,Daejeon,Daejeon,27.9,24.0,31.8,0.0,1.9,82.4,7358
2017-07-30,SUN,SK,2,3,LOTTE,Munhak,Incheon,26.9,24.5,30.3,0.0,2.6,75.8,19413
2017-07-30,SUN,KT,3,8,NC,Suwon,Suwon,27.6,23.9,32.8,0.0,1.7,75.3,8145
2017-07-30,SUN,NEXEN,9,4,SAMSUNG,Gocheok,Seoul,27.9,24.7,32.6,0.0,1.9,64.4,11668
2017-08-01,THU,NC,7,6,HANWHA,Masan,Busan,27.4,24.8,31.5,0.0,2.3,79.6,7697
2017-08-01,THU,KIA,7,15,KT,Gwangju,Gwangju,27.8,23.8,34.0,0.5,1.1,92.1,15653
2017-08-01,THU,LG,2,0,LOTTE,Jamsil,Seoul,28.6,24.1,33.0,2.0,1.7,73.0,16971
2017-08-01,THU,SAMSUNG,5,12,DOOSAN,Daegu,Daegu,26.9,23.4,32.8,7.5,1.8,80.3,10313
2017-08-01,THU,NEXEN,3,0,SK,Gocheok,Seoul,28.6,24.1,33.0,2.0,1.7,73.0,8570
2017-08-02,WED,NC,2,6,HANWHA,Masan,Busan,26.7,24.3,30.8,0.0,2.6,73.8,7619
2017-08-02,WED,LG,5,4,LOTTE,Jamsil,Seoul,30.0,26.6,33.0,0.0,1.3,71.9,15796
2017-08-02,WED,SAMSUNG,2,5,DOOSAN,Daegu,Daegu,26.4,23.2,31.3,0.0,3.4,76.6,10301
2017-08-02,WED,NEXEN,5,4,SK,Gocheok,Seoul,30.0,26.6,33.0,0.0,1.3,71.9,7998
2017-08-03,THU,NC,10,2,HANWHA,Masan,Busan,27.9,23.9,31.8,0.0,3.3,72.0,6884
2017-08-03,THU,KIA,9,3,KT,Gwangju,Gwangju,28.9,24.8,33.5,0.0,2.0,77.9,16918
2017-08-03,THU,LG,9,6,LOTTE,Jamsil,Seoul,30.2,27.2,33.9,0.0,2.2,60.6,15429
2017-08-03,THU,SAMSUNG,4,14,DOOSAN,Daegu,Daegu,26.9,22.5,32.1,0.0,2.9,74.3,10118
2017-08-03,THU,NEXEN,11,3,SK,Gocheok,Seoul,30.2,27.2,33.9,0.0,2.2,60.6,9522
2017-08-04,FRI,HANWHA,7,3,KIA,Daejeon,Daejeon,29.9,24.5,34.4,0.0,1.8,76.5,10019
2017-08-04,FRI,LG,4,11,DOOSAN,Jamsil,Seoul,30.3,25.9,35.3,0.0,2.1,60.1,20144
2017-08-04,FRI,KT,5,6,SK,Suwon,Suwon,29.7,25.1,35.4,0.0,1.7,65.5,5195
2017-08-04,FRI,NC,3,4,SAMSUNG,Masan,Busan,29.8,25.9,34.0,0.0,2.7,68.5,7377
2017-08-04,FRI,LOTTE,10,8,NEXEN,Sajik,Busan,29.8,25.9,34.0,0.0,2.7,68.5,13615
2017-08-05,SAT,HANWHA,1,7,KIA,Daejeon,Daejeon,31.8,27.1,35.9,0.0,1.6,73.8,11871
2017-08-05,SAT,LG,1,2,DOOSAN,Jamsil,Seoul,31.4,27.6,34.8,0.0,1.9,63.0,22428
2017-08-05,SAT,KT,4,3,SK,Suwon,Suwon,31.2,27.0,36.9,0.0,1.5,71.8,10210
2017-08-05,SAT,NC,3,9,SAMSUNG,Masan,Busan,30.7,27.3,35.3,0.0,2.7,66.5,8125
2017-08-05,SAT,LOTTE,5,4,NEXEN,Sajik,Busan,30.7,27.3,35.3,0.0,2.7,66.5,17364
2017-08-06,SUN,LG,3,10,DOOSAN,Jamsil,Seoul,29.8,28.2,34.0,5.0,1.9,71.9,17714
2017-08-06,SUN,KT,6,3,SK,Suwon,Suwon,28.9,25.5,33.4,2.7,1.5,83.1,7012
2017-08-06,SUN,NC,4,1,SAMSUNG,Masan,Busan,31.7,27.6,36.2,0.0,2.8,59.1,5544
2017-08-06,SUN,LOTTE,6,4,NEXEN,Sajik,Busan,31.7,27.6,36.2,0.0,2.8,59.1,10979
2017-08-08,THU,DOOSAN,8,1,HANWHA,Jamsil,Seoul,28.2,25.5,31.0,0.0,1.9,67.1,13985
2017-08-08,THU,LOTTE,5,4,KT,Sajik,Busan,29.8,26.3,34.2,0.0,3.1,64.5,10012
2017-08-08,THU,SAMSUNG,8,10,LG,Daegu,Daegu,29.9,24.8,34.5,0.0,1.9,60.5,7539
2017-08-08,THU,SK,4,0,NC,Munhak,Incheon,26.9,25.2,29.4,0.0,2.1,78.8,4997
2017-08-08,THU,KIA,3,5,NEXEN,Gwangju,Gwangju,29.1,26.4,32.7,0.0,1.3,82.0,10671
2017-08-09,WED,DOOSAN,6,12,HANWHA,Jamsil,Seoul,27.6,24.6,32.0,2.5,2.3,66.4,15137
2017-08-09,WED,LOTTE,7,6,KT,Sajik,Busan,27.3,25.8,29.1,14.6,1.9,84.3,7714
2017-08-09,WED,SAMSUNG,7,4,LG,Daegu,Daegu,27.0,24.5,29.7,6.0,2.2,83.6,6221
2017-08-09,WED,SK,5,10,NC,Munhak,Incheon,27.5,25.2,30.9,0.3,2.1,72.0,4622
2017-08-09,WED,KIA,10,1,NEXEN,Gwangju,Gwangju,27.8,25.5,32.0,2.8,1.5,91.4,11096
2017-08-10,THU,NC,3,2,LOTTE,Masan,Busan,28.3,25.9,33.1,0.0,2.0,77.8,7913
2017-08-10,THU,NEXEN,4,7,DOOSAN,Gocheok,Seoul,24.8,23.9,26.3,5.5,2.0,89.9,13205
2017-08-10,THU,LG,1,2,SK,Jamsil,Seoul,24.8,23.9,26.3,5.5,2.0,89.9,7755
2017-08-11,FRI,KT,9,8,KIA,Suwon,Suwon,26.0,23.5,32.0,6.9,1.4,88.9,16711
2017-08-11,FRI,NC,3,5,LOTTE,Masan,Busan,26.9,24.7,30.7,0.0,2.8,71.8,9551
2017-08-11,FRI,NEXEN,6,3,DOOSAN,Gocheok,Seoul,27.0,23.9,32.4,0.5,2.3,72.5,12096
2017-08-11,FRI,LG,6,2,SK,Jamsil,Seoul,27.0,23.9,32.4,0.5,2.3,72.5,9598
2017-08-11,FRI,HANWHA,8,3,SAMSUNG,Daejeon,Daejeon,27.1,24.1,32.5,0.0,0.8,83.4,6642
2017-08-12,SAT,NEXEN,1,6,HANWHA,Gocheok,Seoul,27.8,23.2,32.6,0.0,2.1,60.3,15564
2017-08-12,SAT,SK,8,3,KT,Munhak,Incheon,27.4,24.1,30.6,0.0,2.7,67.5,10343
2017-08-12,SAT,KIA,11,10,LG,Gwangju,Gwangju,27.2,24.6,31.5,15.8,1.5,85.5,19446
2017-08-12,SAT,SAMSUNG,13,7,LOTTE,Daegu,Daegu,24.9,21.3,30.2,0.0,2.4,76.9,17333
2017-08-12,SAT,DOOSAN,3,0,NC,Jamsil,Seoul,27.8,23.2,32.6,0.0,2.1,60.3,17047
2017-08-13,SUN,NEXEN,9,1,HANWHA,Gocheok,Seoul,26.3,24.2,28.4,0.0,2.8,62.1,12511
2017-08-13,SUN,SK,3,11,KT,Munhak,Incheon,26.1,24.7,27.6,0.0,3.6,68.3,9215
2017-08-13,SUN,SAMSUNG,7,9,LOTTE,Daegu,Daegu,23.6,20.5,26.7,0.0,2.3,81.4,13617
2017-08-13,SUN,DOOSAN,2,1,NC,Jamsil,Seoul,26.3,24.2,28.4,0.0,2.8,62.1,15344
2017-08-15,THU,KIA,4,2,NC,Gwangju,Gwangju,24.9,23.1,27.3,4.5,1.5,98.6,16545
2017-08-15,THU,LOTTE,8,6,DOOSAN,Sajik,Busan,25.0,21.9,27.7,6.1,2.4,86.4,10803
2017-08-16,WED,LG,2,1,KT,Jamsil,Seoul,23.3,20.5,26.8,2.0,3.7,80.5,7168
2017-08-16,WED,KIA,4,3,NC,Gwangju,Gwangju,26.6,24.2,30.8,0.9,1.8,88.9,12359
2017-08-16,WED,LOTTE,4,2,DOOSAN,Sajik,Busan,25.9,24.6,27.8,4.7,1.7,87.4,21105
2017-08-16,WED,HANWHA,8,5,SK,Daejeon,Daejeon,25.0,22.7,29.1,4.2,1.4,92.4,3187
2017-08-16,WED,SAMSUNG,5,6,NEXEN,Daegu,Daegu,25.2,22.8,30.4,10.0,2.2,87.3,6396
2017-08-17,THU,NC,3,1,HANWHA,Masan,Busan,25.9,23.7,28.7,0.0,2.2,80.1,6020
2017-08-17,THU,DOOSAN,4,1,KIA,Jamsil,Seoul,24.8,21.2,27.7,0.5,2.1,77.1,20103
2017-08-17,THU,SK,6,1,LG,Munhak,Incheon,24.3,22.3,28.2,1.9,1.9,85.6,6107
2017-08-17,THU,NEXEN,3,5,LOTTE,Gocheok,Seoul,24.8,21.2,27.7,0.5,2.1,77.1,11998
2017-08-17,THU,KT,4,6,SAMSUNG,Suwon,Suwon,25.2,22.1,29.8,0.2,2.0,87.4,4215
2017-08-18,FRI,NC,9,14,HANWHA,Masan,Busan,25.9,24.1,29.2,0.0,2.0,80.6,5905
2017-08-18,FRI,DOOSAN,2,1,KIA,Jamsil,Seoul,26.3,23.9,30.6,0.0,1.3,75.6,22357
2017-08-18,FRI,SK,8,2,LG,Munhak,Incheon,25.4,23.3,28.2,0.0,1.8,81.9,9015
2017-08-18,FRI,NEXEN,5,8,LOTTE,Gocheok,Seoul,26.3,23.9,30.6,0.0,1.3,75.6,11358
2017-08-18,FRI,KT,1,5,SAMSUNG,Suwon,Suwon,25.8,22.6,30.9,0.0,1.2,85.0,8895
2017-08-19,SAT,HANWHA,2,0,LOTTE,Daejeon,Daejeon,25.1,23.0,30.4,10.2,1.4,92.4,11512
2017-08-19,SAT,NEXEN,4,3,NC,Gocheok,Seoul,26.1,23.1,28.7,0.0,2.0,75.8,9760
2017-08-19,SAT,KT,4,10,DOOSAN,Suwon,Suwon,25.5,22.3,28.9,13.7,1.7,88.4,16453
2017-08-19,SAT,KIA,1,13,SK,Gwangju,Gwangju,26.9,23.3,29.6,0.0,1.4,86.9,19270
2017-08-19,SAT,LG,6,4,SAMSUNG,Jamsil,Seoul,26.1,23.1,28.7,0.0,2.0,75.8,18337
2017-08-20,SUN,HANWHA,3,4,LOTTE,Daejeon,Daejeon,25.9,23.3,29.7,2.7,3.1,89.1,5643
2017-08-20,SUN,NEXEN,3,4,NC,Gocheok,Seoul,23.2,22.0,25.8,124.5,2.9,95.6,6235
2017-08-20,SUN,KT,2,1,DOOSAN,Suwon,Suwon,23.8,22.1,27.0,130.8,3.0,97.5,7090
2017-08-22,THU,KT,2,3,HANWHA,Suwon,Suwon,26.9,23.0,32.1,0.0,1.3,85.3,5623
2017-08-22,THU,KIA,3,7,LOTTE,Gwangju,Gwangju,26.9,23.3,31.8,10.2,1.3,96.4,8714
2017-08-22,THU,LG,3,4,NC,Jamsil,Seoul,27.3,23.4,31.5,0.0,1.9,70.6,8626
2017-08-22,THU,SK,6,10,DOOSAN,Munhak,Incheon,26.2,23.2,29.7,0.0,1.9,78.4,8067
2017-08-22,THU,NEXEN,11,5,SAMSUNG,Gocheok,Seoul,27.3,23.4,31.5,0.0,1.9,70.6,6144
2017-08-23,WED,KT,9,10,HANWHA,Suwon,Suwon,27.1,23.7,31.4,34.8,2.1,93.9,4174
2017-08-23,WED,KIA,5,7,LOTTE,Gwangju,Gwangju,29.3,25.2,33.6,0.0,2.5,86.4,9789
2017-08-23,WED,LG,9,3,NC,Jamsil,Seoul,27.2,24.6,30.2,31.5,2.6,84.1,7105
2017-08-23,WED,SK,1,4,DOOSAN,Munhak,Incheon,26.4,24.7,28.4,21.3,3.3,93.4,5712
2017-08-23,WED,NEXEN,5,1,SAMSUNG,Gocheok,Seoul,27.2,24.6,30.2,31.5,2.6,84.1,8733
2017-08-24,THU,NC,7,1,KT,Masan,Busan,29.2,27.3,32.9,0.7,6.2,76.6,5761
2017-08-24,THU,LOTTE,11,0,LG,Sajik,Busan,29.2,27.3,32.9,0.7,6.2,76.6,13838
2017-08-24,THU,SAMSUNG,7,9,SK,Daegu,Daegu,31.0,26.2,35.5,1.0,3.4,66.4,6896
2017-08-24,THU,DOOSAN,6,5,NEXEN,Jamsil,Seoul,26.5,23.9,28.1,14.0,4.0,85.3,7139
2017-08-25,FRI,HANWHA,6,3,KIA,Daejeon,Daejeon,26.1,21.8,31.3,0.0,1.2,74.4,6471
2017-08-25,FRI,NC,7,5,KT,Masan,Busan,27.1,25.3,29.7,0.0,3.2,77.9,7305
2017-08-25,FRI,LOTTE,8,2,LG,Sajik,Busan,27.1,25.3,29.7,0.0,3.2,77.9,16704
2017-08-25,FRI,SAMSUNG,5,7,SK,Daegu,Daegu,28.6,24.1,33.7,1.0,1.9,61.0,7478
2017-08-25,FRI,DOOSAN,4,3,NEXEN,Jamsil,Seoul,25.3,22.2,30.6,0.0,1.7,61.9,10083
2017-08-26,SAT,SK,2,1,HANWHA,Munhak,Incheon,24.1,20.2,27.8,0.0,3.0,54.0,23874
2017-08-26,SAT,NC,7,8,KIA,Masan,Busan,26.0,23.3,30.1,0.0,2.2,46.0,11000
2017-08-26,SAT,SAMSUNG,14,8,KT,Daegu,Daegu,25.5,20.0,31.4,0.0,2.3,50.0,16096
2017-08-26,SAT,DOOSAN,5,4,LG,Jamsil,Seoul,24.2,19.0,29.2,0.0,2.0,54.5,25000
2017-08-26,SAT,LOTTE,6,1,NEXEN,Sajik,Busan,26.0,23.3,30.1,0.0,2.2,46.0,26600
2017-08-27,SUN,SK,4,2,HANWHA,Munhak,Incheon,22.7,20.5,25.5,0.0,1.7,63.9,15774
2017-08-27,SUN,NC,5,4,KIA,Masan,Busan,25.2,21.8,29.4,0.0,2.0,57.8,7620
2017-08-27,SUN,SAMSUNG,2,3,KT,Daegu,Daegu,23.7,16.9,31.0,0.0,1.8,61.1,7746
2017-08-27,SUN,DOOSAN,1,1,LG,Jamsil,Seoul,22.7,19.0,26.7,0.0,1.4,62.0,19592
2017-08-27,SUN,LOTTE,8,9,NEXEN,Sajik,Busan,25.2,21.8,29.4,0.0,2.0,57.8,21858
2017-08-29,THU,SAMSUNG,9,10,KIA,Daegu,Daegu,26.1,21.4,30.9,0.1,2.4,53.4,7630
2017-08-29,THU,HANWHA,8,4,LG,Daejeon,Daejeon,21.0,18.0,26.3,0.0,1.6,69.1,3670
2017-08-29,THU,DOOSAN,7,5,LOTTE,Jamsil,Seoul,19.5,17.0,24.0,0.0,3.2,51.4,17150
2017-08-29,THU,KT,2,13,NC,Suwon,Suwon,20.1,17.4,24.3,0.0,2.6,57.6,4335
2017-08-29,THU,NEXEN,8,4,SK,Gocheok,Seoul,19.5,17.0,24.0,0.0,3.2,51.4,4294
2017-08-30,WED,SAMSUNG,1,5,KIA,Daegu,Daegu,21.9,19.4,25.6,0.0,2.2,49.9,8603
2017-08-30,WED,HANWHA,5,6,LG,Daejeon,Daejeon,18.1,16.0,20.6,0.5,0.9,71.0,3585
2017-08-30,WED,DOOSAN,2,5,LOTTE,Jamsil,Seoul,19.8,16.1,23.9,0.0,1.5,55.8,17652
2017-08-30,WED,KT,9,5,NC,Suwon,Suwon,19.2,16.0,23.6,0.0,1.2,61.6,4598
2017-08-30,WED,NEXEN,10,0,SK,Gocheok,Seoul,19.8,16.1,23.9,0.0,1.5,55.8,4310
2017-08-31,THU,HANWHA,10,1,KT,Daejeon,Daejeon,21.5,16.0,27.3,0.0,1.1,75.5,3790
2017-08-31,THU,LOTTE,8,5,NC,Sajik,Busan,23.5,18.7,28.5,0.0,3.1,53.4,12058
2017-08-31,THU,KIA,9,4,DOOSAN,Gwangju,Gwangju,23.2,17.7,28.8,0.0,2.2,72.1,14068
2017-08-31,THU,SK,5,4,SAMSUNG,Munhak,Incheon,21.9,18.8,25.5,0.0,2.9,70.8,6457
2017-08-31,THU,LG,3,5,NEXEN,Jamsil,Seoul,22.2,16.6,27.6,0.0,1.6,62.4,8161
2017-09-01,FRI,HANWHA,1,6,KT,Daejeon,Daejeon,22.1,16.6,28.0,0.0,1.3,71.1,5282
2017-09-01,FRI,LOTTE,6,1,NC,Sajik,Busan,22.8,19.9,28.5,0.0,3.5,57.9,15119
2017-09-01,FRI,KIA,5,3,DOOSAN,Gwangju,Gwangju,24.1,19.1,29.7,0.0,1.6,63.9,16208
2017-09-01,FRI,SK,8,7,SAMSUNG,Munhak,Incheon,22.5,18.2,26.3,0.0,3.0,63.6,22526
2017-09-01,FRI,LG,6,2,NEXEN,Jamsil,Seoul,23.3,17.1,29.7,0.0,2.2,56.0,9705
2017-09-02,SAT,LOTTE,9,0,HANWHA,Sajik,Busan,22.6,19.0,27.5,0.0,3.2,58.8,26600
2017-09-02,SAT,NEXEN,4,7,KIA,Gocheok,Seoul,23.8,18.6,29.6,0.0,1.8,59.0,17000
2017-09-02,SAT,NC,6,0,LG,Masan,Busan,22.6,19.0,27.5,0.0,3.2,58.8,9105
2017-09-02,SAT,KT,7,15,SK,Suwon,Suwon,22.8,17.5,29.5,0.0,1.5,69.6,8312
2017-09-02,SAT,DOOSAN,2,3,SAMSUNG,Jamsil,Seoul,23.8,18.6,29.6,0.0,1.8,59.0,21185
2017-09-03,SUN,LOTTE,7,2,HANWHA,Sajik,Busan,23.2,19.4,27.8,0.0,3.1,62.5,20502
2017-09-03,SUN,NEXEN,8,7,KIA,Gocheok,Seoul,23.7,19.0,29.2,0.0,1.6,64.0,17000
2017-09-03,SUN,NC,5,0,LG,Masan,Busan,23.2,19.4,27.8,0.0,3.1,62.5,7518
2017-09-03,SUN,KT,13,5,SK,Suwon,Suwon,23.1,17.6,29.1,0.0,1.4,71.4,6569
2017-09-03,SUN,DOOSAN,7,1,SAMSUNG,Jamsil,Seoul,23.7,19.0,29.2,0.0,1.6,64.0,21654
2017-09-05,THU,LG,4,3,KIA,Jamsil,Seoul,21.9,20.4,23.7,0.0,1.7,62.4,17754
2017-09-05,THU,SK,6,2,LOTTE,Munhak,Incheon,22.5,21.4,23.7,0.0,2.1,65.8,8955
2017-09-05,THU,SAMSUNG,9,3,NC,Daegu,Daegu,21.4,18.4,24.8,0.5,1.2,86.4,3529
2017-09-05,THU,HANWHA,6,4,DOOSAN,Daejeon,Daejeon,21.2,19.2,23.3,0.8,1.0,86.8,3757
2017-09-05,THU,KT,5,1,NEXEN,Suwon,Suwon,21.7,19.8,23.8,0.0,1.4,70.4,4103
2017-09-06,WED,LG,6,0,KIA,Jamsil,Seoul,20.6,18.5,24.0,2.0,1.2,75.5,16971
2017-09-06,WED,HANWHA,9,13,DOOSAN,Daejeon,Daejeon,20.9,18.4,23.1,1.4,0.7,92.5,4837
2017-09-06,WED,KT,5,4,NEXEN,Suwon,Suwon,20.2,18.3,22.9,1.3,0.6,89.6,3958
2017-09-07,THU,KIA,2,11,HANWHA,Gwangju,Gwangju,22.2,18.4,27.3,0.2,1.3,87.6,12511
2017-09-07,THU,DOOSAN,3,7,KT,Jamsil,Seoul,22.4,17.8,27.5,0.0,1.4,73.3,8151
2017-09-07,THU,NEXEN,1,1,LG,Gocheok,Seoul,22.4,17.8,27.5,0.0,1.4,73.3,10307
2017-09-07,THU,NC,4,3,SK,Masan,Busan,21.1,18.7,24.5,11.8,2.2,85.8,5852
2017-09-07,THU,LOTTE,5,6,SAMSUNG,Sajik,Busan,21.1,18.7,24.5,11.8,2.2,85.8,16088
2017-09-08,FRI,KIA,9,5,HANWHA,Gwangju,Gwangju,23.0,18.0,29.0,0.0,0.9,78.8,15929
2017-09-08,FRI,DOOSAN,3,2,KT,Jamsil,Seoul,24.3,20.4,29.9,0.0,1.7,67.5,10353
2017-09-08,FRI,NEXEN,9,10,LG,Gocheok,Seoul,24.3,20.4,29.9,0.0,1.7,67.5,9902
2017-09-08,FRI,NC,4,2,SK,Masan,Busan,24.1,20.0,28.9,0.0,2.4,69.3,6317
2017-09-08,FRI,LOTTE,6,5,SAMSUNG,Sajik,Busan,24.1,20.0,28.9,0.0,2.4,69.3,21258
2017-09-09,SAT,KT,3,2,LOTTE,Suwon,Suwon,23.2,18.5,29.4,0.0,1.2,83.8,21037
2017-09-09,SAT,HANWHA,6,3,NC,Daejeon,Daejeon,22.4,17.7,27.8,0.0,0.8,84.0,9618
2017-09-09,SAT,LG,4,3,DOOSAN,Jamsil,Seoul,23.8,19.2,28.2,0.0,1.4,70.1,24112
2017-09-09,SAT,KIA,6,5,SAMSUNG,Gwangju,Gwangju,24.0,19.0,29.8,0.0,0.8,80.9,20500
2017-09-09,SAT,SK,2,1,NEXEN,Munhak,Incheon,23.4,20.7,27.1,0.0,2.0,81.4,22803
2017-09-10,SUN,KT,5,7,LOTTE,Suwon,Suwon,22.2,18.6,25.2,0.0,0.8,87.8,18406
2017-09-10,SUN,HANWHA,5,11,NC,Daejeon,Daejeon,22.7,18.5,26.5,0.0,0.8,85.6,7096
2017-09-10,SUN,LG,1,5,DOOSAN,Jamsil,Seoul,23.0,19.9,26.1,0.5,1.4,74.3,21683
2017-09-10,SUN,KIA,6,9,SAMSUNG,Gwangju,Gwangju,24.6,19.7,29.5,0.1,1.4,76.5,19686
2017-09-10,SUN,SK,17,8,NEXEN,Munhak,Incheon,22.9,21.0,24.9,0.0,1.4,80.6,18137
2017-09-12,THU,SAMSUNG,2,6,HANWHA,Daegu,Daegu,24.4,19.5,30.0,0.0,1.9,62.9,7826
2017-09-12,THU,SK,2,6,KIA,Munhak,Incheon,22.5,20.0,26.0,0.0,3.5,60.4,19349
2017-09-12,THU,NEXEN,2,3,KT,Gocheok,Seoul,22.1,17.7,27.9,0.0,1.9,58.6,5628
2017-09-12,THU,LG,1,2,LOTTE,Jamsil,Seoul,22.1,17.7,27.9,0.0,1.9,58.6,17685
2017-09-12,THU,NC,13,14,DOOSAN,Masan,Busan,23.9,20.9,28.6,0.0,2.3,72.5,6961
2017-09-13,WED,SAMSUNG,13,5,HANWHA,Daegu,Daegu,22.7,16.6,28.2,0.0,2.1,51.6,9174
2017-09-13,WED,SK,15,10,KIA,Munhak,Incheon,21.3,18.0,24.9,0.0,3.1,53.1,19364
2017-09-13,WED,NEXEN,8,0,KT,Gocheok,Seoul,21.4,15.9,27.5,0.0,1.9,49.3,7033
2017-09-13,WED,LG,3,1,LOTTE,Jamsil,Seoul,21.4,15.9,27.5,0.0,1.9,49.3,19068
2017-09-13,WED,NC,3,13,DOOSAN,Masan,Busan,23.2,19.6,27.8,0.0,3.3,51.9,7206
2017-09-14,THU,LOTTE,2,11,KIA,Sajik,Busan,22.9,19.3,27.3,0.0,3.3,62.9,17991
2017-09-14,THU,KT,12,11,LG,Suwon,Suwon,21.5,13.7,28.8,0.0,1.1,64.4,8015
2017-09-14,THU,DOOSAN,6,8,SK,Jamsil,Seoul,22.4,14.8,29.5,0.0,1.7,48.8,12965
2017-09-14,THU,NC,11,11,SAMSUNG,Masan,Busan,22.9,19.3,27.3,0.0,3.3,62.9,6423
2017-09-14,THU,HANWHA,10,2,NEXEN,Daejeon,Daejeon,20.9,13.9,27.5,0.0,1.4,71.5,5079
2017-09-15,FRI,LOTTE,4,3,KIA,Sajik,Busan,22.2,21.2,24.3,0.0,4.8,56.8,16325
2017-09-15,FRI,KT,5,4,LG,Suwon,Suwon,22.2,17.8,27.7,0.0,3.3,54.4,9214
2017-09-15,FRI,DOOSAN,0,5,SK,Jamsil,Seoul,22.6,17.8,27.9,0.0,3.6,48.4,14770
2017-09-15,FRI,NC,3,11,SAMSUNG,Masan,Busan,22.2,21.2,24.3,0.0,4.8,56.8,8248
2017-09-15,FRI,HANWHA,6,4,NEXEN,Daejeon,Daejeon,21.7,18.6,26.1,0.0,3.5,63.0,6091
2017-09-16,SAT,LG,1,3,HANWHA,Jamsil,Seoul,22.0,16.7,27.6,0.0,3.6,50.9,19961
2017-09-16,SAT,KIA,17,3,KT,Gwangju,Gwangju,21.4,16.8,26.8,0.0,3.6,70.6,17941
2017-09-16,SAT,SAMSUNG,5,9,DOOSAN,Daegu,Daegu,21.6,18.9,24.8,0.0,2.9,64.0,17448
2017-09-16,SAT,LOTTE,6,1,SK,Sajik,Busan,22.3,21.0,24.4,0.0,4.6,71.1,18652
2017-09-16,SAT,NC,15,14,NEXEN,Masan,Busan,22.3,21.0,24.4,0.0,4.6,71.1,7362
